~org.jacoco.core.internal.analysis.BundleCoverageImpl.java~org.jacoco.core.runtime.WildcardMatcher.java~org.jacoco.core.data.ExecutionData.java~org.jacoco.core.analysis.Analyzer.java~org.jacoco.core.internal.flow.MethodProbesVisitor.java~org.jacoco.core.internal.analysis.StringPool.java~org.jacoco.core.instr.Instrumenter.java~org.jacoco.core.JaCoCo.java~org.jacoco.core.internal.analysis.MethodAnalyzer.java~org.jacoco.core.internal.instr.ProbeInserter.java~org.jacoco.core.analysis.CoverageBuilder.java~org.jacoco.core.analysis.NodeComparator.java~org.jacoco.core.data.ExecFileLoader.java~org.jacoco.core.internal.flow.MethodSanitizer.java~org.jacoco.core.internal.instr.ClassInstrumenter.java~org.jacoco.core.internal.flow.MethodProbesAdapter.java~org.jacoco.core.internal.data.CompactDataInput.java~org.jacoco.core.runtime.AgentOptions.java~org.jacoco.core.internal.analysis.PackageCoverageImpl.java~org.jacoco.core.internal.flow.LabelInfo.java~org.jacoco.core.analysis.CounterComparator.java~org.jacoco.core.internal.analysis.CounterImpl.java~org.jacoco.core.internal.instr.DuplicateFrameEliminator.java~org.jacoco.core.data.SessionInfoStore.java~org.jacoco.core.data.ExecutionDataReader.java~org.jacoco.core.runtime.ModifiedSystemClassRuntime.java~org.jacoco.core.analysis.ICoverageNode.java~org.jacoco.core.runtime.SystemPropertiesRuntime.java~org.jacoco.core.internal.flow.LabelFlowAnalyzer.java~org.jacoco.core.internal.flow.ClassProbesVisitor.java~org.jacoco.core.internal.flow.Instruction.java~org.jacoco.core.internal.instr.IFrameInserter.java~org.jacoco.core.internal.analysis.SourceNodeImpl.java~org.jacoco.core.internal.instr.MethodInstrumenter.java~org.jacoco.core.runtime.LoggerRuntime.java~org.jacoco.core.internal.instr.InstrSupport.java~org.jacoco.core.runtime.URLStreamHandlerRuntime.java~org.jacoco.core.internal.data.CRC64.java~org.jacoco.core.runtime.RemoteControlReader.java~org.jacoco.core.internal.analysis.ClassCoverageImpl.java~org.jacoco.core.data.SessionInfo.java~org.jacoco.core.data.ExecutionDataStore.java~org.jacoco.core.internal.data.CompactDataOutput.java~org.jacoco.core.internal.analysis.ClassAnalyzer.java~org.jacoco.core.runtime.RemoteControlWriter.java~org.jacoco.core.internal.ContentTypeDetector.java~org.jacoco.core.runtime.OfflineInstrumentationAccessGenerator.java~org.jacoco.core.internal.instr.FrameTracker.java~org.jacoco.core.internal.flow.ClassProbesAdapter.java~org.jacoco.core.runtime.RuntimeData.java~org.jacoco.core.internal.analysis.MethodCoverageImpl.java~org.jacoco.core.data.ExecutionDataWriter.java~org.jacoco.core.internal.analysis.LineImpl.java~org.jacoco.core.analysis.CoverageNodeImpl.java~org.jacoco.core.internal.analysis.SourceFileCoverageImpl.java~org.jacoco.core.runtime.AbstractRuntime.java~
org.jacoco.core.analysis.CoverageNodeImplTest~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~0~0~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~
org.jacoco.core.internal.ContentTypeDetectorTest~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~0~0~0~0~0~0~0~0~
org.jacoco.core.internal.instr.DuplicateFrameEliminatorTest~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~
org.jacoco.core.data.SessionInfoTest~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~
org.jacoco.core.internal.instr.ProbeInserterTest~0~0~0~0~0~0~0~0~0~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~
org.jacoco.core.test.validation.ImplicitFieldInitializationTest~0~0~1~1~1~1~1~0~1~1~1~0~0~1~1~1~0~0~0~1~0~1~1~1~0~0~1~1~1~1~1~1~1~1~0~1~0~1~0~1~1~1~0~1~0~0~0~0~1~1~1~0~1~1~1~1~
org.jacoco.core.test.validation.ImplicitDefaultConstructorTest~0~0~1~1~1~1~1~0~1~1~1~0~0~1~1~1~0~0~0~1~0~1~1~1~0~0~1~1~1~1~1~1~1~1~0~1~0~1~0~1~1~1~0~1~0~0~0~0~1~1~1~0~1~1~1~1~
org.jacoco.core.internal.analysis.MethodCoverageImplTest~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~0~0~1~0~0~0~0~0~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~1~1~0~0~
org.jacoco.core.internal.analysis.MethodAnalyzerTest~0~0~0~0~1~0~0~0~1~0~0~0~0~0~0~1~0~0~0~1~0~1~0~0~0~0~1~0~1~0~1~0~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~1~0~1~1~0~0~
